,z,Omega
717,8.169999999999847,0.002658262720963096
718,8.179999999999847,0.0026512507619238243
719,8.189999999999847,0.0026442625427752584
720,8.199999999999847,0.002637297977999867
721,8.209999999999846,0.0026303569823039226
722,8.219999999999846,0.0026234394706186135
723,8.229999999999846,0.002616545358100962
724,8.239999999999846,0.0026096745601348246
725,8.249999999999845,0.0026028269923318564
726,8.259999999999845,0.002596002570532385
727,8.269999999999845,0.0025892012108062238
728,8.279999999999845,0.0025824228294537093
729,8.289999999999845,0.0025756673430063167
730,8.299999999999844,0.0025689346682275455
731,8.309999999999844,0.0025622247221137135
732,8.319999999999844,0.0025555374218946252
733,8.329999999999844,0.002548872685034303
734,8.339999999999844,0.002542230429231736
735,8.349999999999843,0.0025356105724214273
736,8.359999999999843,0.0025290130327741103
737,8.369999999999843,0.002522437728697281
738,8.379999999999843,0.002515884578835942
739,8.389999999999842,0.0025093535020729216
740,8.399999999999842,0.002502844417529615
741,8.409999999999842,0.0024963572445663796
742,8.419999999999842,0.0024898919027830694
743,8.429999999999842,0.0024834483120194694
744,8.439999999999841,0.002477026392355804
745,8.449999999999841,0.0024706260641130405
746,8.459999999999841,0.0024642472478534107
747,8.46999999999984,0.0024578898643807167
748,8.47999999999984,0.0024515538347406854
749,8.48999999999984,0.0024452390802213613
